Qty as Per Stock UOM,按库存计量单位的数量,
Qty as per Stock UOM,数量(库存单位),
Qty for which recursion isn't applicable.,达到这个数量就送固定数量,
Qty for {0},{0} 数量,
Qty in Stock UOM,数量(库存单位),
Qty of Finished Goods Item,成品数量,
Qty of Finished Goods Item should be greater than 0.,成品数量须大于0,
Qty of raw materials will be decided based on the qty of the Finished Goods Item,基于成品数量计算原材料数量,
Qty to Be Consumed,待耗用数量,
Qty to Bill,未开票数量,
Qty to Build,待生产数量,
Qty to Deliver,待出货数量,
Qty to Disassemble,拆解数量,
Qty to Fetch,待获取数量,
Qty to Manufacture,生产数量,
Qty to Order,待下单数量,
Qty to Produce,待生产数量,
Qty to Receive,待收数量,
Qualification,资质,
Qualification Status,资质状态,
Qualified,已认证,
Qualified By,认证机构,
Qualified on,认证日期,
Quality,质量,
Quality Action,纠正与预防措施,
Quality Action Resolution,纠正与预防措施决议,
Quality Feedback,质量反馈,
Quality Feedback Parameter,质量反馈参数,
Quality Feedback Template,质量反馈模板,
Quality Feedback Template Parameter,质量反馈模板参数,
Quality Goal,质量目标,
Quality Goal Objective,质量目标,
Quality Inspection,质检单,
Quality Inspection Analysis,质检单分析,
Quality Inspection Parameter,质检参数,
Quality Inspection Parameter Group,质检参数组,
Quality Inspection Reading,质检结果,
Quality Inspection Required,需要检验,
Quality Inspection Settings,质检单设置,
Quality Inspection Summary,质检进度追踪表,
Quality Inspection Template,质检模板,
Quality Inspection Template Name,质检模板名称,
Quality Inspection is required for the item {0} before completing the job card {1},完成工卡 {1} 之前需要对物料 {0} 进行质检,
Quality Inspection {0} is not submitted for the item: {1},物料 {1} 的质检 {0} 未提交,
Quality Inspection {0} is rejected for the item: {1},物料 {1} 的质检 {0} 已被拒绝,
Quality Inspection(s),质检单,
Quality Management,质量,
Quality Manager,质量经理,
Quality Meeting,质量会议,
Quality Meeting Agenda,质量会议议程,
Quality Meeting Minutes,质量会议纪要,
Quality Procedure,质量程序,
Quality Procedure Process,质量程序流程,
Quality Review,质量审核,
Quality Review Objective,质量审核目标,
Quantity,数量,
Quantity  that must be bought or sold per UOM,以指定包装单位采购或销售，即订单数量须是包装数量的倍数，价格才生效,
Quantity & Stock,数量与库存,
Quantity (A - B),数量（A - B）,
Quantity (Output Qty),数量（产出数量）,
Quantity Difference,数量差异,
Quantity and Amount,数量和金额,
Quantity and Description,数量和描述,
Quantity and Rate,数量和价格,
Quantity and Warehouse,数量和仓库,
Quantity cannot be greater than {0} for Item {1},物料{1}的数量不能超过{0},
Quantity is mandatory for the selected items.,所选物料的数量为必填项。,
Quantity is required,数量为必填项,
Quantity must be greater than zero,数量必须大于零,
Quantity must be less than or equal to {0},数量必须小于或等于 {0},
Quantity must not be more than {0},数量不能超过{0},
Quantity required for Item {0} in row {1},请为第{1}行的物料{0}输入需求数量,
Quantity should be greater than 0,量应大于0,
Quantity to Manufacture,生产数量,
Quantity to Manufacture can not be zero for the operation {0},工序 {0} 生产数量不能为0,
Quantity to Manufacture must be greater than 0.,生产数量应大于0。,
Quantity to Scan,待扫描数量,
Quarter {0} {1},{1} {0}季度,
Quarterly,每季度,
Query Options,查询选项,
Query Route String,查询路径字符串,
Queue Size should be between 5 and 100,队列大小应介于5至100之间,
Queued,已排队,
Quick Entry,快速录入,
Quick Journal Entry,快速简化日记账凭证,
Quick Ratio,速动比率,
Quick Stock Balance,库存余额速查,
Quot Count,报价数量,
Quot/Lead %,报价/线索％,
Quotation,报价,
Quotation Amount,报价金额,
Quotation Item,报价明细,
Quotation Lost Reason,报价未成交原因,
Quotation Lost Reason Detail,报价失败原因详情,
Quotation Number,报价单号,
Quotation To,报价对象,
Quotation Trends,报价趋势,
Quotation {0} is cancelled,报价{0}已被取消,
Quotation {0} not of type {1},报价{0} 不属于{1}类型,
Quotations,报价,
"Quotations are proposals, bids you have sent to your customers",报价是你发送给客户的建议或出价,
Quotations: ,报价单：,
Quote Status,报价状态,
Quoted Amount,报价金额,
RFQ and Purchase Order Settings,报价请求和采购订单设置,
RFQs are not allowed for {0} due to a scorecard standing of {1},由于评分卡的当前评级为{1}，使用向{0}询价,
Raise Material Request When Stock Reaches Re-order Level,库存低于重订货点自动产生物料需求,
Raised By,申请人,
Raised By (Email),提单人（电子邮件）,
Random,随机,
Range,范围,
Rate,单价,
Rate & Amount,价格和金额,
Rate (Company Currency),单价（本币）,
Rate Of Materials Based On,物料单价基于,
Rate Section,成本价信息,
Rate With Margin,单价(含上浮),
Rate With Margin (Company Currency),单价(含上浮，本币),
Rate and Amount,单价及小计,
Rate at which Customer Currency is converted to customer's base currency,客户货币转换为客户货币后的单价,
Rate at which Price list currency is converted to company's base currency,价格表货币转换为公司本币后的单价,
Rate at which Price list currency is converted to customer's base currency,价格表货币转换成客户货币后的单价,
Rate at which customer's currency is converted to company's base currency,客户的货币转换为公司的本币后的单价,
Rate at which supplier's currency is converted to company's base currency,供应商的货币转换为公司的本币后的单价,
Rate at which this tax is applied,此科目的默认税率,
Rate of '{}' items cannot be changed,'{}' 物料的费率无法更改,
Rate of Depreciation,折旧率,
Rate of Depreciation (%),折旧率（%）,
Rate of Interest (%) Yearly,年利率（％）,
Rate of Stock UOM,单价(库存单位),
Rate or Discount,价格或折扣,
Rate or Discount is required for the price discount.,价格折扣需要费率或折扣,
Rates,价格,
Rating,评分,
Ratios,指标,
Raw Material,原材料,
Raw Material Code,原材料代码,
Raw Material Cost,原材料成本,
Raw Material Cost (Company Currency),原材料成本(本币),
Raw Material Cost Per Qty,每单位原材料成本,
Raw Material Item,原材料项,
Raw Material Item Code,原材料物料号,
Raw Material Name,原材料名称,
Raw Material Value,原材料金额,
Raw Material Voucher No,原材料凭证编号,
Raw Material Voucher Type,原材料凭证类型,
Raw Material Warehouse,原材料仓,
Raw Materials,原材料,
Raw Materials Actions,委外原材料表操作,
Raw Materials Consumed,外发原材料,
Raw Materials Consumption,原材料耗用,
Raw Materials Missing,原材料缺失,
Raw Materials Required,所需原材料,
Raw Materials Supplied,发委外原材料给供应商？,
Raw Materials Supplied Cost,委外原材料成本,
Raw Materials cannot be blank.,原材料不能为空。,
Raw Materials to Customer,发往客户的原材料,
Raw SQL,原始SQL,
Raw materials consumed qty will be validated based on FG BOM required qty,原材料消耗数量将根据成品物料清单需求数量进行验证,
Re-open,重新打开,
Re-order Level,重订货点,
Re-order Qty,重订货订单数量,
Reached Root,已到达根节点,
Read Only,只读,
Reading 1,检验结果1,
Reading 10,检验结果10,
Reading 2,检验结果2,
Reading 3,检验结果3,
Reading 4,检验结果4,
Reading 5,检验结果5,
Reading 6,检验结果6,
Reading 7,检验结果7,
Reading 8,检验结果8,
Reading 9,检验结果9,
Reading Value,读数,
Readings,检验结果,
Reason,原因,
Reason For Putting On Hold,临时冻结原因,
Reason for Failure,失败原因,
Reason for Hold,临时冻结原因,
Reason for Leaving,离职原因,
Reason for hold:,临时冻结原因：,
Rebuild Tree,重新生成树形结构,
Rebuilding BTree for period ...,正在重建期间B树结构...,
Recalculate Batch Qty,重新计算批次数量,
Recalculate Bin Qty,重新计算货位数量,
Recalculate Incoming/Outgoing Rate,重新计算入/出库成本价,
Receipt,采购入库,
Receipt Document,入库单号,
Receipt Document Type,入库单类型,
Receipt Items,收货物料,
Receivable,应收,
Receivable / Payable Account,应收/应付账款,
Receivable Account,应收账款,
Receivable/Payable Account,应收/应付科目,
